Category ID,Quantity,Region,Supplier ID,Buyer ID,Transport Type,Dispatch Mode,Days
52,70,North,7522,17659,Seller Transport,Seller to Buyer,a
52,800,North,15535,17567,Seller Transport,Seller to Buyer,a
145,110000,South,3903,15574,Seller Transport,Seller to Warehouse,a
52,3000,South,14661,11462,Seller Transport,Seller to Buyer,a
52,1000,South,14663,11462,Seller Transport,Seller to Buyer,a
52,2500,North,16564,6723,Seller Transport,Seller to Buyer,a
52,2000,South,14661,11462,Seller Transport,Seller to Buyer,a
52,2500,South,14661,11462,Seller Transport,Seller to Buyer,a
52,5000,South,14661,11462,Seller Transport,Seller to Buyer,a
52,275,North,7522,17659,Seller Transport,Seller to Buyer,a
52,5000,North,14977,11462,Seller Transport,Seller to Buyer,a
87,10000,North,10231,12892,Seller Transport,Seller to Warehouse,a
52,95,North,7522,17659,Seller Transport,Seller to Buyer,a
52,905,North,7522,17659,Seller Transport,Seller to Buyer,a
52,2500,West,15048,18071,Bizongo Transport,Seller to Buyer,a
52,3700,North,15535,17567,Seller Transport,Seller to Buyer,a
52,700,North,15535,17567,Seller Transport,Seller to Buyer,a
87,2500,North,10231,12892,Seller Transport,Seller to Warehouse,a
87,10000,North,10231,12892,Seller Transport,Seller to Warehouse,a
90,125000,North,10412,12892,Seller Transport,Seller to Warehouse,a
52,2400,North,15535,17567,Seller Transport,Seller to Buyer,a
95,250,West,1479,6424,Bizongo Transport,Seller to Buyer,a
95,600,West,1479,6424,Bizongo Transport,Seller to Buyer,a
52,3000,North,15535,17567,Seller Transport,Seller to Buyer,a
52,750,West,15048,18071,Bizongo Transport,Seller to Buyer,a
52,60,West,15500,11462,Seller Transport,Seller to Buyer,a
52,120,West,15500,11462,Seller Transport,Seller to Buyer,a
95,1000,West,1479,6424,Bizongo Transport,Seller to Buyer,a
8,35000,West,14775,5470,Bizongo Transport,Seller to Buyer,a
52,1345,North,7522,15154,Seller Transport,Seller to Warehouse,a
52,3000,North,14977,11462,Seller Transport,Seller to Buyer,a
52,300,South,15887,6723,Seller Transport,Seller to Buyer,a
52,0,West,15048,18071,Bizongo Transport,Seller to Warehouse,a
52,2380,West,15048,18071,Bizongo Transport,Seller to Warehouse,a
95,1728,West,1479,6424,Bizongo Transport,Seller to Buyer,a
95,3260,North,12762,6424,Bizongo Transport,Seller to Buyer,a
145,5000,West,18185,16212,Seller Transport,Seller to Buyer,a
52,1000,North,7522,17659,Seller Transport,Seller to Buyer,a
145,6500,North,15360,17494,Bizongo Transport,Seller to Warehouse,a
145,9000,North,15360,17494,Bizongo Transport,Seller to Warehouse,a
52,3280,West,880,6723,Seller Transport,Seller to Warehouse,a
95,1824,West,1479,6424,Bizongo Transport,Seller to Buyer,a
90,3000,North,10412,12892,Seller Transport,Seller to Warehouse,a
90,18000,North,10412,12892,Seller Transport,Seller to Warehouse,a
52,0,North,7522,13689,Seller Transport,Seller to Warehouse,a
52,14750,North,7522,13689,Seller Transport,Seller to Warehouse,a
52,0,North,17929,17352,Seller Transport,Seller to Buyer,a
52,4220,North,17929,17352,Seller Transport,Seller to Buyer,a
52,6200,North,17929,17352,Seller Transport,Seller to Buyer,a
52,1500,South,14661,11462,Seller Transport,Seller to Buyer,a
52,500,South,14534,6723,Bizongo Transport,Seller to Buyer,a
52,241,South,14534,6723,Bizongo Transport,Seller to Buyer,a
52,1400,South,14661,11462,Seller Transport,Seller to Buyer,a
52,1195,North,15535,17567,Seller Transport,Seller to Buyer,a
52,8184,West,14647,13633,Bizongo Transport,Seller to Buyer,a
95,424,West,1479,14696,Bizongo Transport,Seller to Buyer,a
95,273,West,1479,14696,Bizongo Transport,Seller to Buyer,a
95,76,West,1479,14696,Bizongo Transport,Seller to Buyer,a
95,227,West,1479,14696,Bizongo Transport,Seller to Buyer,a
52,125,North,11701,6723,Seller Transport,Seller to Buyer,a
52,950,North,11701,6723,Seller Transport,Seller to Buyer,a
52,110,North,11701,6723,Seller Transport,Seller to Buyer,a
52,265,North,11701,6723,Seller Transport,Seller to Buyer,a
8,36600,North,14081,9696,Seller Transport,Seller to Warehouse,a
90,300000,North,10412,12892,Seller Transport,Seller to Warehouse,a
52,5000,North,13401,13875,Bizongo Transport,Seller to Buyer,a
52,15000,North,13401,13875,Bizongo Transport,Seller to Buyer,a
10,900,North,10412,11801,Seller Transport,Seller to Warehouse,a
10,14000,North,10412,11801,Seller Transport,Seller to Warehouse,a
10,25000,North,10412,11801,Seller Transport,Seller to Warehouse,a
10,25000,North,3212,15753,Seller Transport,Seller to Warehouse,a
87,15000,North,15358,13963,Seller Transport,Seller to Warehouse,a
95,600,West,1479,10297,Bizongo Transport,Seller to Buyer,a
48,12925,South,14591,4304,Seller Transport,Seller to Warehouse,a
95,571,West,1479,10297,Bizongo Transport,Seller to Buyer,a
52,7819,North,7522,11801,Seller Transport,Seller to Warehouse,a
52,500,North,7522,10592,Seller Transport,Seller to Buyer,a
87,10000,North,11401,13963,Seller Transport,Seller to Warehouse,a
52,12000,South,14534,6723,Seller Transport,Seller to Warehouse,a
52,1100,South,10514,6723,Seller Transport,Seller to Warehouse,a
87,9650,North,11401,10592,Seller Transport,Seller to Warehouse,a
95,1183,West,1479,10081,Bizongo Transport,Seller to Buyer,a
87,5000,North,15358,13963,Seller Transport,Seller to Warehouse,a
52,1225,South,14661,11462,Seller Transport,Seller to Buyer,a
87,8000,North,15358,15835,Seller Transport,Seller to Buyer,a
101,175,North,7928,10081,Seller Transport,Seller to Buyer,a
87,7000,North,15358,15835,Seller Transport,Seller to Buyer,a
8,60000,North,14081,9696,Bizongo Transport,Seller to Warehouse,a
52,10000,West,8534,8131,Bizongo Transport,Seller to Warehouse,a
52,2050,West,15048,8131,Bizongo Transport,Seller to Warehouse,a
52,4000,West,15048,8131,Bizongo Transport,Seller to Warehouse,a
52,12150,West,15048,8131,Bizongo Transport,Seller to Warehouse,a
52,150,North,11701,6723,Seller Transport,Seller to Buyer,a
87,5000,North,10231,15154,Seller Transport,Seller to Warehouse,a
52,325,North,12797,16058,Seller Transport,Seller to Buyer,a
52,328,North,12797,16058,Seller Transport,Seller to Buyer,a
52,6500,West,5238,6723,Bizongo Transport,Seller to Warehouse,a
52,18000,West,5238,6723,Bizongo Transport,Seller to Warehouse,a
48,30000,West,717,4304,Seller Transport,Seller to Warehouse,a
52,17000,South,11744,6723,Seller Transport,Seller to Buyer,a
52,20000,West,717,6723,Seller Transport,Seller to Warehouse,a
52,2000,North,13401,13563,Seller Transport,Seller to Buyer,a
52,2500,North,7522,15154,Seller Transport,Seller to Warehouse,a
52,1470,West,15500,11462,Seller Transport,Seller to Buyer,a
52,1470,West,15500,11462,Seller Transport,Seller to Buyer,a
52,1600,North,11701,6723,Seller Transport,Seller to Warehouse,a
52,1000,South,11744,6723,Seller Transport,Seller to Warehouse,a
52,26000,South,11744,6723,Seller Transport,Seller to Warehouse,a
52,1500,South,11744,6723,Seller Transport,Seller to Warehouse,a
52,900,South,13226,6723,Seller Transport,Seller to Warehouse,a
52,180,South,13226,6723,Seller Transport,Seller to Warehouse,a
52,4573,South,14534,6723,Seller Transport,Seller to Buyer,a
52,5500,South,14534,6723,Seller Transport,Seller to Warehouse,a
52,100,North,13401,6723,Seller Transport,Seller to Buyer,a
52,150,North,13401,6723,Seller Transport,Seller to Buyer,a
10,50000,North,3212,5843,Seller Transport,Seller to Warehouse,a
52,1500,South,14534,6723,Seller Transport,Seller to Warehouse,a
52,500,South,14534,6723,Seller Transport,Seller to Buyer,a
52,500,South,14534,6723,Seller Transport,Seller to Buyer,a
52,1000,North,7522,15154,Seller Transport,Seller to Warehouse,a
52,1500,North,7522,15154,Seller Transport,Seller to Warehouse,a
184,3000,North,1007,4304,Bizongo Transport,Seller to Buyer,a
52,260,South,14534,6723,Seller Transport,Seller to Buyer,a
52,986,North,7522,15154,Seller Transport,Seller to Warehouse,a
52,1347,North,7522,15154,Seller Transport,Seller to Warehouse,a
52,2000,South,10554,8680,Seller Transport,Seller to Buyer,a
95,140,West,1479,5811,Bizongo Transport,Seller to Buyer,a
52,5000,North,14977,11462,Seller Transport,Seller to Buyer,a
52,2000,South,14534,6723,Seller Transport,Seller to Warehouse,a
52,3000,South,14534,6723,Seller Transport,Seller to Warehouse,a
52,15000,South,14534,6723,Seller Transport,Seller to Warehouse,a
145,10000,North,15360,16223,Bizongo Transport,Seller to Buyer,a
184,5000,North,15667,4304,Bizongo Transport,Seller to Buyer,a
27,200,South,10681,16270,Seller Transport,Seller to Buyer,a
184,700,West,14927,4304,Bizongo Transport,Seller to Buyer,a
145,3075,West,15483,16728,Seller Transport,Seller to Buyer,a
48,20000,North,11701,4304,Seller Transport,Seller to Warehouse,a
10,5000,North,10412,11801,Seller Transport,Seller to Warehouse,a
10,12000,North,10412,11801,Seller Transport,Seller to Warehouse,a
10,16000,North,10412,11801,Seller Transport,Seller to Warehouse,a
10,26500,North,10412,11801,Seller Transport,Seller to Warehouse,a
10,30000,North,10412,11801,Seller Transport,Seller to Warehouse,a
52,500,West,818,4008,Seller Transport,Seller to Warehouse,a
52,1000,West,818,4008,Seller Transport,Seller to Warehouse,a
52,763,West,5238,6723,Seller Transport,Seller to Warehouse,a
52,10000,West,5238,6723,Seller Transport,Seller to Warehouse,a
8,15,North,7522,13963,Seller Transport,Seller to Warehouse,a
52,4800,North,11701,4304,Seller Transport,Seller to Warehouse,a
52,300,South,13226,6723,Bizongo Transport,Seller to Buyer,a
8,69000,West,14775,5470,Bizongo Transport,Seller to Buyer,a
87,25000,North,10231,15835,Bizongo Transport,Seller to Buyer,a
52,3000,North,14768,11462,Seller Transport,Seller to Buyer,a
52,3000,North,14768,11462,Seller Transport,Seller to Buyer,a
87,6000,North,15358,15835,Seller Transport,Seller to Warehouse,a
184,5000,West,14927,4304,Bizongo Transport,Seller to Buyer,a
87,4000,North,15358,15835,Seller Transport,Seller to Warehouse,a
8,50000,West,14775,5470,Bizongo Transport,Seller to Buyer,a
52,300,North,16123,15668,Seller Transport,Seller to Buyer,a
52,500,North,16123,15668,Seller Transport,Seller to Buyer,a
52,5000,North,16123,15668,Seller Transport,Seller to Buyer,a
52,600,South,13226,15154,Seller Transport,Seller to Warehouse,a
10,8000,North,10412,6723,Seller Transport,Seller to Warehouse,a
10,87000,North,10412,6723,Seller Transport,Seller to Warehouse,a
90,26500,North,10412,12892,Seller Transport,Seller to Warehouse,a
8,15,North,7522,10592,Seller Transport,Seller to Buyer,a
87,45000,North,10231,12892,Seller Transport,Seller to Warehouse,a
95,1184,West,1479,6424,Bizongo Transport,Seller to Buyer,a
52,5000,South,14661,11462,Seller Transport,Seller to Buyer,a
95,1776,West,1479,6424,Bizongo Transport,Seller to Buyer,a
95,30,North,17025,9612,Bizongo Transport,Seller to Warehouse,a
90,60000,North,10412,13164,Bizongo Transport,Seller to Buyer,a
10,80000,North,3212,5843,Seller Transport,Seller to Warehouse,a
52,2000,South,14661,11462,Seller Transport,Seller to Buyer,a
8,10,North,7522,10592,Seller Transport,Seller to Warehouse,a
189,250,West,14037,17077,Seller Transport,Seller to Buyer,a
52,200,South,15887,6723,Seller Transport,Seller to Buyer,a
95,1000,North,12762,6424,Bizongo Transport,Seller to Buyer,a
52,275,South,15887,6723,Seller Transport,Seller to Buyer,a
87,1000,South,16586,15574,Seller Transport,Seller to Buyer,a
87,1000,South,16586,15574,Seller Transport,Seller to Buyer,a
189,700,West,14037,17077,Seller Transport,Seller to Buyer,a
52,62500,South,14534,2519,Bizongo Transport,Seller to Buyer,a
95,400,West,1479,6424,Bizongo Transport,Seller to Buyer,a
87,15000,North,10231,15574,Bizongo Transport,Seller to Buyer,a
95,314,West,1479,6424,Bizongo Transport,Seller to Buyer,a
95,103,West,1479,6424,Bizongo Transport,Seller to Buyer,a
8,30,North,7522,10592,Seller Transport,Seller to Buyer,a
189,2122,West,14037,17077,Bizongo Transport,Seller to Buyer,a
52,30000,South,14591,6723,Seller Transport,Seller to Warehouse,a
118,500,West,1479,2519,Bizongo Transport,Seller to Buyer,a
52,100,South,14591,6723,Bizongo Transport,Seller to Buyer,a
87,25000,North,10231,13963,Bizongo Transport,Seller to Warehouse,a
87,25000,North,10231,13963,Seller Transport,Seller to Warehouse,a
95,1300,South,17133,6424,Bizongo Transport,Seller to Buyer,a
95,1200,West,1479,6424,Bizongo Transport,Seller to Buyer,a
95,1695,West,1479,6424,Bizongo Transport,Seller to Buyer,a
52,1000,South,14591,6723,Seller Transport,Seller to Warehouse,a
52,200,South,14591,6723,Seller Transport,Seller to Buyer,a
52,5000,North,16564,16058,Seller Transport,Seller to Buyer,a
10,45000,North,10412,11665,Seller Transport,Seller to Warehouse,a
10,35000,South,3903,9696,Seller Transport,Seller to Warehouse,a
10,2000,South,11641,15154,Seller Transport,Seller to Warehouse,a
52,2000,South,13226,6723,Seller Transport,Seller to Warehouse,a
184,4710,South,15664,4304,Seller Transport,Seller to Buyer,a
95,3440,North,12762,6424,Bizongo Transport,Seller to Buyer,a
95,425,North,12762,6424,Bizongo Transport,Seller to Buyer,a
52,500,South,13226,6723,Seller Transport,Seller to Buyer,a
52,33,North,11701,6723,Seller Transport,Seller to Buyer,a
52,80,North,11701,6723,Seller Transport,Seller to Buyer,a
87,1000,North,10231,9527,Seller Transport,Seller to Warehouse,a
52,5000,North,14977,11462,Seller Transport,Seller to Buyer,a
52,5000,North,14977,11462,Seller Transport,Seller to Buyer,a
52,1000,North,11701,6723,Seller Transport,Seller to Warehouse,a
52,1000,South,15887,15154,Seller Transport,Seller to Warehouse,a
52,3000,South,14661,11462,Seller Transport,Seller to Buyer,a
87,25000,North,10231,12892,Seller Transport,Seller to Warehouse,a
52,19000,South,14591,6723,Seller Transport,Seller to Warehouse,a
27,120,West,8454,5811,Bizongo Transport,Seller to Buyer,a
10,28000,North,10412,11801,Seller Transport,Seller to Warehouse,a
8,30,North,7522,10592,Seller Transport,Seller to Buyer,a
52,50000,North,12797,4304,Seller Transport,Seller to Buyer,a
52,200,West,880,6723,Seller Transport,Seller to Warehouse,a
52,3000,South,14534,6723,Seller Transport,Seller to Warehouse,a
10,50000,South,3903,16857,Seller Transport,Seller to Warehouse,a
52,2000,North,7522,12923,Seller Transport,Seller to Buyer,a
52,5000,North,7522,12923,Seller Transport,Seller to Buyer,a
87,30000,North,10231,13963,Seller Transport,Seller to Warehouse,a
52,2000,South,14534,6723,Seller Transport,Seller to Warehouse,a
52,10000,North,16564,17369,Bizongo Transport,Seller to Buyer,a
87,20000,North,10231,15835,Seller Transport,Seller to Warehouse,a
8,30,North,7522,10592,Seller Transport,Seller to Buyer,a
52,3600,North,16564,17369,Bizongo Transport,Seller to Buyer,a
52,10700,South,14591,6723,Seller Transport,Seller to Buyer,a
87,5000,North,15358,15835,Seller Transport,Seller to Warehouse,a
52,1350,North,11701,6723,Seller Transport,Seller to Buyer,a
95,1269,West,1479,6424,Bizongo Transport,Seller to Buyer,a
87,10000,North,10231,12892,Seller Transport,Seller to Warehouse,a
145,40000,South,3903,15574,Seller Transport,Seller to Warehouse,a
90,25000,North,10412,12892,Seller Transport,Seller to Warehouse,a
90,157000,North,10412,12892,Seller Transport,Seller to Warehouse,a
95,0,West,1479,6424,Bizongo Transport,Seller to Buyer,a
95,1680,West,1479,6424,Bizongo Transport,Seller to Buyer,a
52,500,South,14591,6723,Seller Transport,Seller to Buyer,a
95,1100,West,1479,6424,Bizongo Transport,Seller to Buyer,a
52,2000,North,16564,16712,Bizongo Transport,Seller to Warehouse,a
8,50000,West,14775,5470,Bizongo Transport,Seller to Buyer,a
95,1776,West,1479,6424,Bizongo Transport,Seller to Buyer,a
95,1184,West,1479,6424,Bizongo Transport,Seller to Buyer,a
52,10010,North,18241,17352,Seller Transport,Seller to Buyer,a
52,11575,South,14534,6723,Seller Transport,Seller to Warehouse,a
52,880,North,14977,11462,Seller Transport,Seller to Buyer,a
52,4000,West,15048,18071,Bizongo Transport,Seller to Warehouse,a
52,91,North,7522,17659,Seller Transport,Seller to Buyer,a
52,500,West,880,14946,Bizongo Transport,Seller to Buyer,a
52,2000,West,880,14946,Bizongo Transport,Seller to Buyer,a
52,2000,West,880,14946,Bizongo Transport,Seller to Buyer,a
52,2470,North,18241,17352,Seller Transport,Seller to Buyer,a
52,0,North,18031,17352,Seller Transport,Seller to Buyer,a
52,8000,North,18031,17352,Seller Transport,Seller to Buyer,a
90,0,North,10412,12892,Seller Transport,Seller to Warehouse,a
90,8000,North,10412,12892,Seller Transport,Seller to Warehouse,a
90,20000,North,10412,12892,Seller Transport,Seller to Warehouse,a
90,100000,North,10412,12892,Seller Transport,Seller to Warehouse,a
52,273,South,14534,6723,Seller Transport,Seller to Warehouse,a
52,500,North,16564,18312,Bizongo Transport,Seller to Buyer,a
52,500,North,16564,18312,Bizongo Transport,Seller to Warehouse,a
52,1217,North,7522,17659,Seller Transport,Seller to Buyer,a
52,330,North,16564,16712,Seller Transport,Seller to Warehouse,a
52,4000,North,18031,17352,Seller Transport,Seller to Buyer,a
52,1035,North,7522,18071,Seller Transport,Seller to Warehouse,a
95,536,West,1479,6424,Bizongo Transport,Seller to Buyer,a
95,1674,West,1479,6424,Bizongo Transport,Seller to Buyer,a
52,5000,North,18336,17352,Seller Transport,Seller to Buyer,a
52,528,North,17929,17352,Seller Transport,Seller to Buyer,a
52,11187,North,17929,17352,Seller Transport,Seller to Buyer,a
52,915,North,7522,18071,Seller Transport,Seller to Warehouse,a
90,0,North,10412,12892,Seller Transport,Seller to Warehouse,a
90,35000,North,10412,12892,Seller Transport,Seller to Warehouse,a
52,13015,North,17929,17352,Seller Transport,Seller to Buyer,a
95,382,West,1479,6424,Bizongo Transport,Seller to Buyer,a
87,12000,North,11787,12892,Seller Transport,Seller to Warehouse,a
52,225,South,14661,11462,Seller Transport,Seller to Buyer,a
